auction_id;auction_name;auction_country;country_isocode;startdate;closedate;onlinedate;is_private;is_active;is_homedelivery;is_public;open_for_bidding;is_closed;sourcing_company
45213;Lifestyle, tuininrichting en woondecoratie;Netherlands;nl;2020-01-31;2020-02-08;;0;0;1;;0;1;bva
45660;Dagaanbiedingen dinsdagmiddag;Netherlands;nl;2020-02-10;2020-02-11;;0;0;1;;0;1;3rdpartydailyspecials
45801;BVA Top Lots - Retourgoederen van o.a. Omen, Bosch, LG & Siemens;Netherlands;nl;2020-02-14;2020-02-18;;0;0;1;;0;1;bva
45979;Premium watches i.a. Seiko, Versace & Maurice Lacroix;Netherlands;nl;2020-02-24;2020-03-01;;0;0;1;;0;1;art
44563;Kantoor meubilair en ICT;Netherlands;nl;2020-01-15;2020-01-23;;0;0;1;;0;1;bva
45906;The daily vintage market (tue);Netherlands;nl;2020-02-11;2020-02-18;;0;0;1;;0;1;art
45782;The daily vintage market (mon);Netherlands;nl;2020-02-03;2020-02-10;;0;0;1;;0;1;art
45027;Opslagcontainer (Domeinen Roerende Zaken) Hengelo;Netherlands;nl;2019-12-19;2020-01-07;;0;0;0;;0;1;bva
45772;Woningdecoratie en inrichting & magazijnstellingen te Ulft;Netherlands;nl;2020-02-05;2020-02-17;;0;0;0;;0;1;bva
45139;Boels Verhuur B.V. gereedschap en klein materiaal;Netherlands;nl;2020-01-06;2020-01-14;;0;0;1;;0;1;bva
45480;Houten (tuin) meubelen en woonaccessoires te Zwolle;Netherlands;nl;2020-02-19;2020-02-25;;0;0;0;;0;1;bva
45604;BVA Top Lots - Retourgoederen van o.a. LG, Microsoft, Miele & SMEG;Netherlands;nl;2020-02-07;2020-02-11;;0;0;1;;0;1;bva
44866;Tinte, Konneweg 15 a;Netherlands;nl;2020-01-15;2020-01-15;;0;0;0;;0;1;nvv
46013;Dagaanbiedingen zondagavond;Netherlands;nl;2020-02-29;2020-03-01;;0;0;1;;0;1;3rdpartydailyspecials
44395;K Chris Craft 34 Double Cabin Replica (Schipveiling.nl);Netherlands;nl;2020-01-02;2020-01-09;;0;1;0;;0;1;bva
45238;Kunstmatige inseminatie afkomstig van diverse hengsten te Sterksel;Netherlands;nl;2020-01-17;2020-02-03;;0;0;0;;0;1;bva
45722;Alles voor de slaapkamer;Netherlands;nl;2020-02-22;2020-03-01;;0;0;1;;0;1;bva
45489;Alles voor het kind;Netherlands;nl;2020-01-25;2020-02-02;;0;0;1;;0;1;bva
45915;BU5 - VCC UK;Netherlands;nl;2020-02-20;2020-02-27;;0;0;1;;0;1;art
45961;Art - DRZ Combi;Netherlands;nl;2020-02-18;2020-02-25;;0;0;1;;0;1;bva
44901;Bedrijfsverhuizing schildersbedrijf te Venlo;Netherlands;nl;2019-12-22;2020-01-06;;0;0;0;;0;1;bva
45834;Sportkleding en accessoires met o.a. Under Armour, Bjorn Borg, Protest en Tommy Hilfiger;Netherlands;nl;2020-02-11;2020-02-16;;0;0;1;;0;1;bva
45879;Sieraden - Faillissement Juwelier Herman Schipper;Netherlands;nl;2020-02-19;2020-02-26;;0;0;1;;0;1;art
45419;Bedrijfsbeëindiging Peter Spijker (horeca inventaris) te Nijmegen;Netherlands;nl;2020-02-12;2020-02-18;;0;0;0;;0;1;bva
45061;(F) Faillissement De onderdelenwinkel Europa BV locatie Eindhoven (Kantoor);Netherlands;nl;2019-12-23;2020-01-06;;0;0;1;;0;1;bva
45347;Sportkleding en accessoires met o.a. Under Armour, Bjorn Borg, Protest en Tommy Hilfiger;Netherlands;nl;2020-01-21;2020-01-26;;0;0;1;;0;1;bva
45439;Horeca-inventaris & apparatuur te Amersfoort;Netherlands;nl;2020-01-31;2020-02-17;;0;0;0;;0;1;bva
45501;Tuinartikelen en designverlichting te Venray;Netherlands;nl;2020-02-04;2020-02-10;;0;0;0;;0;1;bva
45099;Apple producten, laptops en ICT;Netherlands;nl;2020-01-21;2020-01-26;;0;0;1;;0;1;bva
45082;UITGESTELD -       Roermond, Olieberg 6;Netherlands;nl;2020-01-29;2020-01-29;;0;1;0;;0;1;nvv
44850;Rustic land Haza del Tabaco, Rápalo, San Roque, Cádiz (Spain);Netherlands;nl;2020-01-24;2020-02-25;;0;0;0;;0;1;bva
45730;Kantoorinventaris en Xerox printers (Domeinen Roerende Zaken) Amersfoort;Netherlands;nl;2020-01-31;2020-02-03;;0;0;0;;0;1;bva
38218;Vintage & antique jewellery;Netherlands;nl;2020-01-02;2020-01-07;;0;0;1;;0;1;art
45418;Bedrijfsbeëindiging Peter Spijker (horeca inventaris) te Nijmegen;Netherlands;nl;2020-02-05;2020-02-10;;0;0;0;;0;1;bva
46070;Badkamermeubels en tegels te Zegge;Netherlands;nl;2020-02-12;2020-02-26;;0;0;0;;0;1;bva
45377;Posters;Netherlands;nl;2020-01-28;2020-02-04;;0;0;1;;0;1;art
45665;Dagaanbiedingen vrijdagmiddag;Netherlands;nl;2020-02-13;2020-02-14;;0;0;1;;0;1;3rdpartydailyspecials
45893;Eikenhouten en visgraat vloeren;Netherlands;nl;2020-02-06;2020-02-18;;0;0;1;;0;1;bva
43793;ONDERHANDS VERKOCHT -       Abcoude, Amsterdamsestraatweg 106 en 30 (G1);Netherlands;nl;2020-01-24;2020-01-24;;0;0;0;;0;1;bog
45078;UITGESTELD -       Gennep, Steendalerstraat 77;Netherlands;nl;2020-01-29;2020-01-29;;0;1;0;;0;1;nvv
45844;Luxury watches i.a. Rolex, Audemars Piguet & Breitling;Netherlands;nl;2020-02-14;2020-02-23;;0;0;1;;0;1;art
45295;Vincere Groep BV te Oostrum;Netherlands;nl;2020-01-10;2020-01-21;;0;0;0;;0;1;bva
45065;Wellness & lounge meubilair;Netherlands;nl;2020-01-16;2020-01-22;;0;0;1;;0;1;bva
45539;Apple producten, laptops en ICT;Netherlands;nl;2020-02-18;2020-02-23;;0;0;1;;0;1;bva
45680;Dealeroccasions te Veenendaal;Netherlands;nl;2020-02-13;2020-02-17;;0;0;0;;0;1;bva
45291;Mercedes-Benz (AMG) ONLY te Boxmeer;Netherlands;nl;2020-01-21;2020-01-29;;0;0;0;;0;1;bva
45472;Dagaanbiedingen zaterdagmiddag;Netherlands;nl;2020-02-07;2020-02-08;;0;0;1;;0;1;3rdpartydailyspecials
45815;Professioneel licht, camera's, consumentenelektronica en kantoorinventaris te Driebergen;Netherlands;nl;2020-02-10;2020-02-24;;0;0;0;;0;1;bva
44859;UITGESTELD -       Den Haag, Seinpostduin 66;Netherlands;nl;2020-01-15;2020-01-15;;0;1;0;;0;1;nvv
44786;Dealeroccasions te Veenendaal;Netherlands;nl;2020-01-15;2020-01-20;;0;0;0;;0;1;bva
45324;Alles voor de Woonkamer;Netherlands;nl;2020-02-05;2020-02-12;;0;0;1;;0;1;bva
45460;Vintage meubilair en woonaccessoires te Nederhorst;Netherlands;nl;2020-02-14;2020-02-26;;0;0;0;;0;1;bva
44561;Kantoorinrichting en ICT;Netherlands;nl;2020-01-01;2020-01-09;;0;0;1;;0;1;bva
45389;Exclusieve horloges w.o. Audemars Piguet, Rolex,Cartier;Netherlands;nl;2020-01-17;2020-01-26;;0;0;1;;0;1;art
46089;(T) Sanitair van o.a. Villeroy & Boch, Grohe en Geberit te Amersfoort (Jomar Jandelsonderneming);Netherlands;nl;2020-02-08;2020-02-18;;0;0;0;;0;1;bva
43222;Alles voor de slaapkamer;Netherlands;nl;2020-01-11;2020-01-19;;0;0;1;;0;1;bva
45606;BVA Top Lots - Retourgoederen van o.a. Asus, Sharp, Siemens & Apple;Netherlands;nl;2020-02-08;2020-02-13;;0;0;1;;0;1;bva
44777;Woningdecoratie en inrichting & magazijnstellingen te Ulft;Netherlands;nl;2019-12-25;2020-01-08;;0;0;0;;0;1;bva
45064;Wellness & lounge meubilair;Netherlands;nl;2020-01-09;2020-01-15;;0;0;1;;0;1;bva
44923;Teakhouten meubels, boomstamtafels & woonaccessoires te Zwolle;Netherlands;nl;2019-12-25;2020-01-06;;0;0;0;;0;1;bva
45216;Zeefdrukken en Posters;Netherlands;nl;2020-01-02;2020-01-10;;0;0;1;;0;1;art
45433;Kantoormeubilair te Zutphen;Netherlands;nl;2020-01-16;2020-01-21;;0;0;0;;0;1;bva
45628;Boten, buitenboordmotoren & watersport artikelen te Zevenaar;Netherlands;nl;2020-01-24;2020-02-03;;0;0;0;;0;1;bva
46116;Faillissement Broekema’s Camping Service B.V. te Anloo (1/2);Netherlands;nl;2020-02-10;2020-02-17;;0;0;0;;0;1;bva
45081;Sparrenlaan 2, Doorn;Netherlands;nl;2020-01-30;2020-01-30;;0;1;0;;0;1;bog
45409;(Bezorgveiling) Tuinmaterialen (OverkappingPlaza B.V);Netherlands;nl;2020-02-05;2020-02-19;;0;0;1;;0;1;bva
44656;Van De Stadt Tulla III te Katwoude;Netherlands;nl;2020-01-07;2020-01-21;;0;0;0;;0;1;bva
45073;Executieveiling bouwmaterialen, gereedschap, hang- en sluitwerk te Uden;Netherlands;nl;2019-12-30;2020-01-09;;0;0;0;;0;1;bva
44110;GEANNULEERD -       Rijssen, Graaf Ottostraat 60 en 60a;Netherlands;nl;2020-01-23;2020-01-23;;0;0;0;;0;1;bog
44990;Keramische tegels, natuursteen & sanitair;Netherlands;nl;2020-02-04;2020-02-13;;0;0;1;;0;1;bva
45652;Personen- en bedrijfsauto’s te Elburg en Kampen;Netherlands;nl;2020-01-29;2020-02-05;;0;0;0;;0;1;bva
45281;Fancy Diamonds;Netherlands;nl;2020-01-30;2020-02-07;;0;0;1;;0;1;art
45098;Apple producten, laptops en ICT;Netherlands;nl;2020-01-14;2020-01-19;;0;0;1;;0;1;bva
45429;Jong gebruikte auto’s w.o. BMW’s te Utrecht;Netherlands;nl;2020-01-13;2020-01-22;;0;0;0;;0;1;bva
45756;Kantoor meubilair en ICT;Netherlands;nl;2020-02-22;2020-02-28;;0;0;1;;0;1;bva
45976;Premium watches i.a. Seiko, Franck Muller & Cartier;Netherlands;nl;2020-02-03;2020-02-09;;0;0;1;;0;1;art
45148;K BU5 - SNS;Netherlands;nl;2020-01-24;2020-01-30;;0;1;1;;0;1;bva
44795;Machines en gereedschap met o.a. Makita, DeWalt & Festool;Netherlands;nl;2020-01-19;2020-01-25;;0;0;1;;0;1;bva
45219;Posters en zeefdrukken;Netherlands;nl;2020-01-11;2020-01-18;;0;0;1;;0;1;art
45414;Verlichting te Amersfoort;Netherlands;nl;2020-01-13;2020-01-23;;0;0;0;;0;1;bva
45335;Winterkleding en schoenen;Netherlands;nl;2020-02-18;2020-02-22;;0;0;1;;0;1;bva
46019;Executieveiling magazijn, sanitair en kantoor te Zutphen;Netherlands;nl;2020-02-04;2020-02-06;;0;0;0;;0;1;bva
45735;Designer fashion w.o. Louboutin, Chanel en Gucci  (Domeinen Roerende Zaken);Netherlands;nl;2020-02-07;2020-02-18;;0;0;1;;0;1;bva
45786;Faillissement Bouwbedrijf H. Tollenaar B.V. te Opheusden;Netherlands;nl;2020-02-11;2020-02-24;;0;0;0;;0;1;bva
45850;Sanitair en Wellness;Netherlands;nl;2020-02-15;2020-02-25;;0;0;1;;0;1;bva
45901;The daily vintage market (fri);Netherlands;nl;2020-02-07;2020-02-14;;0;0;1;;0;1;art
44854;Residencial plot El Rosal in Benamocarra, Málaga (Spain);Netherlands;nl;2020-01-24;2020-02-25;;0;0;0;;0;1;bva
46156;Mediterrane bomen;Netherlands;nl;2020-02-15;2020-02-26;;0;0;0;;0;1;bva
44899;Bouwbedrijven Scottish Crown en Van Bemmel te Someren;Netherlands;nl;2019-12-20;2020-01-06;;0;0;0;;0;1;bva
45658;Dagaanbiedingen dinsdagavond;Netherlands;nl;2020-02-10;2020-02-11;;0;0;1;;0;1;3rdpartydailyspecials
44650;Dier- en tuinbenodigdheden, (werk)kleding & installatiematerialen te Julianadorp;Netherlands;nl;2019-12-24;2020-01-13;;0;0;0;;0;1;bva
45181;Dagaanbiedingen donderdagavond;Netherlands;nl;2020-01-15;2020-01-16;;0;0;1;;0;1;3rdpartydailyspecials
45080;UITGESTELD -;Netherlands;nl;2020-01-29;2020-01-29;;0;1;0;;0;1;nvv
45035;Hekwerken, carports & partijen fietsonderdelen te Budel;Netherlands;nl;2020-01-28;2020-02-04;;0;0;0;;0;1;bva
45184;Dagaanbiedingen dinsdagmiddag;Netherlands;nl;2020-01-13;2020-01-14;;0;0;1;;0;1;3rdpartydailyspecials
45745;Slaapkamer inrichting te Etten-Leur;Netherlands;nl;2020-02-01;2020-02-11;;0;0;0;;0;1;bva
46048;Bakkerij inventaris te Winterswijk;Netherlands;nl;2020-02-10;2020-02-17;;0;0;0;;0;1;bva
45878;Faillissement Juwelier Herman Schipper (sieraden);Netherlands;nl;2020-02-14;2020-02-21;;0;0;1;;0;1;art
45317;Magazijnopruiming stoelen en tafels te Utrecht;Netherlands;nl;2020-01-09;2020-01-17;;0;0;0;;0;1;bva
44544;Retourgoederen van o.a. Bosch, Canon & Rev'it;Netherlands;nl;2019-12-24;2020-01-02;;0;0;1;;0;1;bva
45134;Vintage & pre-owned jewels and watches;Netherlands;nl;2020-01-24;2020-01-31;;0;0;1;;0;1;art
45297;Consumenten en DHZ artikelen te Helmond (Stock and Trade);Netherlands;nl;2020-01-21;2020-01-27;;0;0;0;;0;1;bva
45383;Diamonds;Netherlands;nl;2020-01-21;2020-01-28;;0;0;1;;0;1;art
45305;Dagaanbiedingen woensdagavond;Netherlands;nl;2020-01-28;2020-01-29;;0;0;1;;0;1;3rdpartydailyspecials
46036;Personen- en bedrijfsauto’s te Amersfoort;Netherlands;nl;2020-02-11;2020-02-19;;0;0;0;;0;1;bva
42504;Foodtrucks, podiumwagens, audio-apparatuur en horeca te Kerkrade;Netherlands;nl;2019-12-20;2020-01-09;;0;0;0;;0;1;bva
44822;Tuin- en Douglashout;Netherlands;nl;2019-12-23;2020-01-02;;0;0;1;;0;1;bva
45656;Dealeroccasions te Veenendaal;Netherlands;nl;2020-01-23;2020-01-27;;0;0;0;;0;1;bva
44920;Klassiekers en boot te Oud Gastel;Netherlands;nl;2019-12-20;2020-01-15;;0;0;0;;0;1;bva
43859;Silver Classic MY 43 te Loosdrecht;Netherlands;nl;2020-01-21;2020-01-28;;0;0;0;;0;1;bva
44703;Café-Restaurant Fort H te Muiden;Netherlands;nl;2019-12-23;2020-01-06;;0;0;0;;0;1;bva
43438;GEANNULEERD -       Dordrecht, De Vereniging  6;Netherlands;nl;2020-01-21;2020-01-21;;0;1;0;;0;1;nvv
45173;The daily vintage market (tue);Netherlands;nl;2020-01-21;2020-01-28;;0;0;1;;0;1;art
45292;Wellness & Sanitair;Netherlands;nl;2020-01-20;2020-01-26;;0;0;1;;0;1;bva
45903;BU5 - VCC UK;Netherlands;nl;2020-02-09;2020-02-16;;0;0;1;;0;1;art
45532;AV apparatuur te Leiden;Netherlands;nl;2020-01-31;2020-02-12;;0;0;0;;0;1;bva
45442;Faillissement RV Onderhoud B.V. te Nieuwegein;Netherlands;nl;2020-01-10;2020-01-15;;0;0;0;;0;1;bva
45249;Design & custom made kantoormeubilair te Doorn;Netherlands;nl;2020-01-13;2020-01-27;;0;0;0;;0;1;bva
45856;Dagaanbiedingen zaterdagmiddag;Netherlands;nl;2020-02-21;2020-02-22;;0;0;1;;0;1;3rdpartydailyspecials
44961;Executieveiling installatiematerialen, sanitair en bouwmaterialen (1/2) te Uden;Netherlands;nl;2019-12-27;2020-01-06;;0;0;0;;0;1;bva
45025;Premium horloges w.o. Tommy Hilfiger, Seiko & Nautic;Netherlands;nl;2020-01-20;2020-01-26;;0;0;1;;0;1;art
45247;Antieke weegschalen, kassa's en toebehoren te Naarden;Netherlands;nl;2020-01-29;2020-02-13;;0;0;0;;0;1;bva
44797;Voor de vakman en doe-het-zelvers;Netherlands;nl;2020-02-09;2020-02-15;;0;0;1;;0;1;bva
37596;Luxe horloges w.o. Seiko, Breitling & Omega;Netherlands;nl;2019-12-26;2020-01-02;;0;0;1;;0;1;art
45301;DA drogist de Vette te Deurne;Netherlands;nl;2020-01-07;2020-01-14;;0;0;0;;0;1;bva
43239;Alles voor het kind;Netherlands;nl;2020-01-11;2020-01-19;;0;0;1;;0;1;bva
45868;Sanitair en Wellness;Netherlands;nl;2020-02-21;2020-02-28;;0;0;1;;0;1;bva
45167;The daily vintage market;Netherlands;nl;2020-01-15;2020-01-22;;0;1;1;;0;1;art
45273;Retourgoederen te Hoofddorp (Fonq);Netherlands;nl;2020-01-18;2020-01-25;;0;0;0;;0;1;bva
45802;BVA Top Lots - Retourgoederen van o.a. HP, Asus, Acer & Apple;Netherlands;nl;2020-02-14;2020-02-19;;0;0;1;;0;1;bva
45170;The daily vintage market (sat);Netherlands;nl;2020-01-18;2020-01-25;;0;0;1;;0;1;art
45299;Hubo Bouwmarkt te Kerkrade;Netherlands;nl;2020-01-08;2020-01-22;;0;0;0;;0;1;bva
45557;Horeca, tuinmeubilair en gereedschap te Zutphen;Netherlands;nl;2020-02-18;2020-02-26;;0;0;0;;0;1;bva
42654;Eikenhouten vloeren en visgraat te Den Dungen;Netherlands;nl;2019-12-28;2020-01-20;;0;0;0;;0;1;bva
45648;Personenauto’s te Apeldoorn;Netherlands;nl;2020-01-21;2020-01-28;;0;0;0;;0;1;bva
45103;BVAG5652 EK 20400039973 OCP Partij Rohde en Grahl bureaus te Eindhoven (Domeinen Roerende Zaken);Netherlands;nl;2019-12-24;2020-01-06;;0;0;0;;0;1;bva
45245;Personen- en bedrijfsauto’s en scooters te Amersfoort;Netherlands;nl;2020-01-14;2020-01-22;;0;0;0;;0;1;bva
44862;Amersfoort, Meridiaan 58;Netherlands;nl;2020-01-15;2020-01-15;;0;1;0;;0;1;nvv
44785;Dealeroccasions te Veenendaal;Netherlands;nl;2020-01-08;2020-01-13;;0;0;0;;0;1;bva
45310;Dagaanbiedingen woensdagmiddag;Netherlands;nl;2020-01-28;2020-01-29;;0;0;1;;0;1;3rdpartydailyspecials
44906;Faillissementsgoederen te Amersfoort;Netherlands;nl;2020-02-03;2020-02-10;;0;0;0;;0;1;bva
45336;Kleding, horloges en schoenen voor heren van o.a. Calvin Klein, Bjorn Borg en Gaastra;Netherlands;nl;2020-01-14;2020-01-18;;0;0;1;;0;1;bva
45474;Dagaanbiedingen zondagmiddag;Netherlands;nl;2020-02-08;2020-02-09;;0;0;1;;0;1;3rdpartydailyspecials
44434;ADVERTENTIEKOSTEN - Veilingnotaris;Netherlands;nl;2020-01-24;2020-01-24;;0;1;0;;0;1;nvv
44900;Winkel en magazijninventaris D5 Avenue.com te Naarden;Netherlands;nl;2019-12-20;2020-01-08;;0;0;0;;0;1;bva
45859;Dagaanbiedingen zondagavond;Netherlands;nl;2020-02-22;2020-02-23;;0;0;1;;0;1;3rdpartydailyspecials
44581;Faillissement van Thermen Houten BV te Houten (1/2);Netherlands;nl;2020-01-17;2020-01-27;;0;0;0;;0;1;bva
45499;BU5 - VCC UK;Netherlands;nl;2020-02-01;2020-02-08;;0;1;1;;0;1;art
45535;Faillissement domeinnamen Thomas Cook - Neckermann;Netherlands;nl;2020-01-20;2020-02-03;;0;0;1;;0;1;bva
45711;Faillissement Juwelier Herman Schipper;Netherlands;nl;2020-01-24;2020-01-30;;0;0;1;;0;1;art
44648;Professionele ICT goederen;Netherlands;nl;2020-01-20;2020-01-28;;0;0;1;;0;1;bva
45293;Industrieel meubilair en woonaccessoires;Netherlands;nl;2020-02-17;2020-02-23;;0;0;1;;0;1;bva
45045;Auto's, scooter en restpartij te Dokkum;Netherlands;nl;2020-01-09;2020-01-16;;0;0;0;;0;1;bva
45084;Mariahout, Heieindseweg  2;Netherlands;nl;2020-01-29;2020-01-29;;0;0;0;;0;1;nvv
45495;Gereedschap, bouwmaterialen, verlichting te Uden;Netherlands;nl;2020-01-21;2020-01-28;;0;0;0;;0;1;bva
44500;Retourgoederen van o.a. Philips, LG, Samsung & Acer;Netherlands;nl;2019-12-27;2020-01-01;;0;0;1;;0;1;bva
45011;Partijen led verlichting en beveiligingscamera’s;Netherlands;nl;2020-02-05;2020-02-09;;0;0;1;;0;1;bva
45932;Luxury Jewels;Netherlands;nl;2020-02-09;2020-02-16;;0;0;1;;0;1;art
45515;BU5 - DRZ;Netherlands;nl;2020-01-22;2020-02-03;;0;0;0;;0;1;bva
45132;Vintage & pre-owned jewels and watches;Netherlands;nl;2020-01-08;2020-01-15;;0;0;1;;0;1;art
46205;Consumentengoederen met producten van o.a. iBella Living, Samsung, Apple en Grundig;Netherlands;nl;2020-02-19;2020-02-27;;0;0;1;;0;1;bva
46476;test;Netherlands;nl;2020-02-24;2020-02-24;;0;1;0;;0;1;bva
43498;GEGUND Dordrecht, Boris Pasternak-erf  48;Netherlands;nl;2020-01-24;2020-01-24;;0;0;0;;0;1;nvv
44324;ONDERHANDS VERKOCHT -       Farmsum, Industriepark  2;Netherlands;nl;2020-02-13;2020-02-13;;0;0;0;;0;1;bog
44165;Kleding en schoenen voor dames van o.a. Calvin Klein. Micheal Kors & Timberland;Netherlands;nl;2019-12-31;2020-01-05;;0;0;1;;0;1;bva
45226;Kantoormeubilair & Xerox printers (Domeinen Roerende Zaken) te Amersfoort;Netherlands;nl;2020-01-10;2020-01-13;;0;0;0;;0;1;bva
45271;Inventaris aannemersbedrijf de Huisklussenier te Etten-Leur;Netherlands;nl;2020-01-04;2020-01-14;;0;0;0;;0;1;bva
45368;UITGESTELD -       Hoogmade, Pieter van Hemerenplantsoen 46;Netherlands;nl;2020-02-19;2020-02-19;;0;1;0;;0;1;nvv
45541;Professioneel licht- en geluidsapparatuur;Netherlands;nl;2020-02-07;2020-02-23;;0;0;1;;0;1;bva
45147;K BU5 - SNS;Netherlands;nl;2020-01-20;2020-01-26;;0;1;1;;0;1;bva
45391;The daily vintage market (mon);Netherlands;nl;2020-01-27;2020-02-03;;0;0;1;;0;1;art
45263;Dagaanbiedingen zaterdagmiddag;Netherlands;nl;2020-01-24;2020-01-25;;0;0;1;;0;1;3rdpartydailyspecials
45330;Winterkleding en schoenen;Netherlands;nl;2020-01-14;2020-01-18;;0;0;1;;0;1;bva
45461;Partij bureaus (Domeinen Roerende Zaken) Eindhoven;Netherlands;nl;2020-01-14;2020-01-21;;0;0;0;;0;1;bva
45820;Kleding, horloges en schoenen voor heren van o.a. Bjorn Borg, Calvin Klein, O'Neill en PME Legend;Netherlands;nl;2020-02-18;2020-02-22;;0;0;1;;0;1;bva
46054;Postzegels en Eerste dag enveloppen;Netherlands;nl;2020-02-20;2020-02-27;;0;0;1;;0;1;3rdpartydailyspecials
45394;BU5 - VCC UK;Netherlands;nl;2020-01-30;2020-02-06;;0;0;1;;0;1;art
45455;Faillissement Bouwbedrijf de Boeck te Halsteren;Netherlands;nl;2020-01-27;2020-02-10;;0;0;0;;0;1;bva
45518;Luxe horloges w.o. Seiko, Breitling & Maurice Lacroix;Netherlands;nl;2020-01-31;2020-02-06;;0;0;1;;0;1;art
45475;(Bezorgveiling) Dagaanbiedingen zondagavond (wk06) (Daily Specials);Netherlands;nl;2020-02-08;2020-02-09;;0;0;1;;0;1;3rdpartydailyspecials
45333;Winterkleding en schoenen;Netherlands;nl;2020-02-04;2020-02-08;;0;0;1;;0;1;bva
46024;Consumentengoederen w.o. fietszitjes, terraswarmers en verlichting;Netherlands;nl;2020-02-08;2020-02-15;;0;0;1;;0;1;bva
44059;GEANNULEERD -       Eindhoven, Bachlaan 54;Netherlands;nl;2020-02-04;2020-02-04;;0;0;0;;0;1;nvv
44655;Rinker 300 Express Cruiser te Jirsum;Netherlands;nl;2020-02-06;2020-02-13;;0;0;0;;0;1;bva
44686;GEANNULEERD -       Pesse, Oostering 30;Netherlands;nl;2020-02-06;2020-02-06;;0;1;0;;0;1;bog
45047;Alles voor de doe-het-zelver;Netherlands;nl;2020-01-07;2020-01-15;;0;0;1;;0;1;bva
45272;Retourgoederen van o.a Dutchbone, Inventum & vtwonen te Hoofddorp;Netherlands;nl;2020-01-14;2020-01-21;;0;0;0;;0;1;bva
44562;Kantoor meubilair en ICT;Netherlands;nl;2020-01-08;2020-01-16;;0;0;1;;0;1;bva
45902;BU5 - VCC UK;Netherlands;nl;2020-02-08;2020-02-15;;0;0;1;;0;1;art
42860;Casco rondvaartboot Meppelerdiep;Netherlands;nl;2020-01-24;2020-01-24;;0;1;0;;0;1;bog
44406;Personenauto’s te Geesteren;Netherlands;nl;2020-01-03;2020-01-14;;0;0;0;;0;1;bva
44973;Exclusieve auto’s & oldtimers te Boxmeer;Netherlands;nl;2019-12-23;2020-01-06;;0;0;0;;0;1;bva
45954;Wijnen te Amersfoort;Netherlands;nl;2020-02-07;2020-02-14;;0;0;0;;0;1;art
46186;Exclusieve auto's & oldtimers te Boxmeer;Netherlands;nl;2020-02-17;2020-02-27;;0;0;0;;0;1;bva
